_id,A1.12 Postal Code,A1.3 Ontario Library Service (OLS) Region (English),A1.4 Type of Library Service (English),Soma de B2.4.1a  Total Project Grants,Soma de B2.4.1.99  Other Project Grant,Soma de B2.9  Total Operating Revenues,Soma de B3.3  Local,Soma de B3.5  Total Capital Revenues,Soma de B5.0  Total Operating Expenditures,Soma de C0.1.E  English Print Titles Held,Soma de C0.1.F  French Print Titles Held,Soma de C0.1.O  Other Print Titles Held,Soma de C0.1.T  Total Print Titles Held,Soma de C0.2.E  English Print Volumes Held,Soma de C0.2.F  French Print Volumes Held,Soma de C0.2.O  Other Print Volumes Held,Soma de C0.2.T  Total Print Volumes Held,Soma de C0.3.1.E  English CD and DVD Titles,Soma de C0.3.1.F  French CD and DVD Titles,Soma de C0.3.1.O  Other CD and DVD Titles,Soma de C0.3.1.T  Total CD and DVD Titles,Soma de C0.3.2.E  English CD and DVD Copies,Soma de C0.3.2.F  French CD and DVD Copies,Soma de C0.3.2.O  Other CD and DVD Copies,Soma de C0.3.2.T  Total CD and DVD Copies,C0.3.5.E  English E-Book Titles,C0.3.5.F  French E-Book Titles,C0.3.5.O  Other E-Book Titles,C0.3.5.T  Total E-Book Titles,C0.3.6.E  English E-Book Copies,C0.3.6.F  French E-Book Copies,C0.3.6.O  Other E-Book Copies,C0.3.6.T  Total E-Book Copies,C0.3.7.O  Other E-Audio Book Titles,C0.3.7.E  English E-Audio Book Titles,C0.3.7.T  Total E-Audio Book Titles,C0.3.8.E  English E-Audio Book Copies,C0.3.8.O  Other E-Audio Book Copies,C0.3.8.T  Total E-Audio Book Copies,Soma de C0.4.E  English Special Collections - Original Format,Soma de C0.4.T  Total Special Collections - Original Format,Soma de C0.5.E  English Special Collections - Digital Format,Soma de C0.5.T  Total Special Collections - Digital Format,Soma de C3.1.E  English Print Periodical Titles Held,Soma de C3.1.T  Total Print Periodical Titles Held,Soma de C3.2.0.E  English Databases and Database Subscriptions,Soma de C3.2.0.F  French Databases and Database Subscriptions,Soma de C3.2.0.O  Other Databases and Database Subscriptions,Soma de C3.2.0.T  Total Databases and Database Subscriptions,"Soma de C4.2  If yes, how many",Soma de C4.3.90  Other,"C5.1  If you provide e-learning services (e.g. Gale Courses, Learning express), please state how many:",Soma de C5.1.1.90  Other,Soma de D1.0.H  How many hours per week in your library constitute a full time position (must be at least 32.5 hours)?,Soma de D1.1.1.C  Librarians,Soma de D1.1.2.C  Library Technicians,Soma de D1.1.3.1.C  Other Specialized Professional Staff,Soma de D1.1.4.C  Other Staff,Soma de D1.2.1.C  Librarians,Soma de D1.2.1.H  Librarians,Soma de D1.2.2.C  Library Technicians,Soma de D1.2.3.1.C  Other Specialized Professional Staff,Soma de D1.2.3.1.H  Other Specialized Professional Staff,Soma de D1.2.3.C  EXCEL Graduates,Soma de D1.2.3.H  EXCEL Graduates,Soma de D1.2.4.C  Other Staff,Soma de E1.1  Total No. of Public Access Workstations available in your library,Soma de E1.1.1  Provide Internet access,Soma de E2.1.T  Does your library have an automated catalogue system?,Soma de E2.3.T  Does your library provide wireless Internet connection?,Soma de E2.5  If yes state how many:,Soma de E3.2.SPC  Branches open 12 hours per week or more,Soma de E3.3.SPC  Branches open less than 12 hours per week,Soma de E3.3.SPH  Branches open less than 12 hours per week,Soma de E3.4.SPC  Bookmobile stop locations,Soma de E3.4.SPH  Bookmobile stop locations,Soma de E3.6.SPC  No. of Bookmobiles owned by your library board,Soma de F2.307.Programs  Newcomer focus,"Soma de F2.308.Programs  Careers, job help / skills ",Soma de F2.319.Programs  Book Clubs,Soma de H1.3.1.T  Yes,Soma de H1.3.2.13  Facebook,Library Full Name,Library Number,Survey Year From,A1.14  No. of Active Library Cardholders,B2.1.4  Total Provincial Operating Funding,B2.2  Local Operating Funding (e.g. Municipality or Band local operating funding),"B2.6  Self Generated Revenue (e.g. fines, fees, sales/fundraising, room rentals, cafe revenue, etc.)"
110,P0L1G0,Ontario Library Service - North,Public or Union Library,5154,5154,55035,0,0,41407,2698,8140,0,10838,2698,8247,0,10945,591,252,1711,2554,591,252,1711,2554,0,6190,0,6190,0,6190,0,6190,0,0,0,0,0,0,0,0,0,0,29,51,0,0,0,0,0,0,,0,35,0,0,0,0,0,0,0,0,0,0,0,2,6,6,1,1,0,0,0,0,0,0,0,0,0,0,1,1,Fauquier-Strickland Twp,L0055,2020,497,4197,45000,684
111,L2A2M1,Southern Ontario Library Service,Public or Union Library,0,0,1631085,357460,381493,1580528,69794,0,0,69794,80103,0,0,80103,3219,0,0,3219,4185,0,0,4185,,,,,,,,,,,,,,,0,0,6905,6905,44,44,2,0,0,2,4,0,,0,35,4,1,2,2,0,0,1,1,15,1,24,8,58,39,1,1,2,2,0,0,0,0,0,0,10,24,1,1,Fort Erie,L0156,2019,8991,60682,1530264,40139
111,L2A2M1,Southern Ontario Library Service,Public or Union Library,0,0,1552598,0,0,1538578,67983,0,0,67983,78579,0,0,78579,3364,0,0,3364,4355,0,0,4355,76279,550,132,76961,88345,550,175,89070,9,18537,18616,23526,39,23638,0,0,7218,7218,42,42,3,0,0,3,4,0,,0,35,4,1,2,2,0,0,1,1,15,1,24,3,46,35,1,1,3,1,1,8,0,0,0,1,0,20,1,1,Fort Erie,L0156,2020,8835,60682,1482018,9898
111,P9A0A2,Ontario Library Service - North,Public or Union Library,20676,10546,98351,0,0,602157,39232,592,0,39824,40091,598,0,40689,7188,0,0,7188,7188,0,0,7188,75598,814,109,76521,87958,814,109,88881,7,19840,19921,25865,7,25949,0,0,0,0,9,9,15,0,0,15,4,2,,0,,1,1,2,1,0,0,0,1,17,0,0,4,,35,1,1,1,0,0,0,0,0,0,0,,4,1,1,Fort Frances,L0157,2021,2517,19137,,
112,P0M2N0,Ontario Library Service - North,Public or Union Library,5549,0,188074,0,0,141886,6275,1011,0,7286,6320,1150,0,7470,663,40,0,703,676,46,0,722,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,0,0,0,0,14,17,2,0,0,2,3,2,,0,,0,0,0,0,1,32,0,0,0,0,0,1,,16,1,1,0,0,1,10,0,0,0,0,,0,1,1,French River,L0325,2021,850,11398,,
112,P9A0A2,Ontario Library Service - North,Public or Union Library,15499,4790,597943,0,0,575743,43715,576,0,44291,43715,576,0,44291,7685,0,0,7685,7685,0,0,7685,,,,,,,,,,,,,,,0,0,0,0,69,69,12,3,2,17,4,2,,0,35,1,1,0,3,0,0,0,1,17,0,0,2,38,35,1,1,1,0,0,0,0,0,0,0,0,6,1,1,Fort Frances,L0157,2019,2834,19137,504060,33552
112,P9A0A2,Ontario Library Service - North,Public or Union Library,14543,3920,716442,0,0,1435968,38981,576,0,39557,39881,582,0,40463,6902,550,132,7584,81920,550,132,82602,18537,70,175,18782,86985,550,175,87710,39,23526,23638,23526,39,23638,0,0,0,0,111,111,25,0,0,25,4,2,,0,35,1,1,1,2,0,0,0,0,0,0,0,5,38,35,1,1,1,0,0,0,0,0,0,0,0,0,1,1,Fort Frances,L0157,2020,3150,19137,616622,4318
113,K0E1R0,Southern Ontario Library Service,Public or Union Library,1079,1079,72905,0,0,72390,9920,159,0,10079,10060,159,0,10219,1086,0,0,1086,1102,0,0,1102,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,0,0,0,0,0,0,3,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,1,15,3,,2,1,1,0,0,0,0,0,0,0,0,,0,1,1,Front of Yonge Twp,L0448,2021,295,4831,,
113,P0M2N0,Ontario Library Service - North,Public or Union Library,8145,8145,194793,0,0,165673,17104,2775,0,19879,18577,2906,0,21483,1140,40,0,1180,1164,46,0,1210,,,,,,,,,,,,,,,0,0,0,0,14,16,9,5,2,16,2,2,,0,37,0,0,0,0,0,0,1,0,0,0,0,1,16,16,1,1,0,1,0,0,0,0,0,0,0,1,1,1,French River,L0325,2019,654,11398,163000,8732
113,P0M2N0,Ontario Library Service - North,Public or Union Library,7021,7021,183413,0,0,40367,17436,2812,0,20248,18913,2943,0,21856,1196,40,0,1236,1220,46,0,1266,74568,7585,132,82285,86985,8191,175,95351,9,18537,18964,23526,39,23985,0,0,0,0,14,16,4,0,0,4,3,3,,0,37,0,0,0,0,1,15,0,0,0,0,0,0,16,16,1,1,0,1,0,0,0,0,0,0,0,1,1,1,French River,L0325,2020,507,11398,163000,628
114,K0E1R0,Southern Ontario Library Service,Public or Union Library,2079,2079,69618,0,0,62949,9356,153,0,9509,9514,153,0,9667,1006,0,0,1006,1021,0,0,1021,,,,,,,,,,,,,,,0,0,0,0,14,14,3,0,0,3,0,0,,0,32.5,0,0,0,0,0,0,0,0,0,1,15,2,2,2,1,1,0,0,0,0,0,0,0,0,0,17,1,1,Front of Yonge Twp,L0448,2019,367,4831,60788,609
114,K0E1R0,Southern Ontario Library Service,Public or Union Library,0,0,69537,0,0,65280,9668,153,0,9821,9797,153,0,9950,1056,0,0,1056,1071,0,0,1071,74568,550,132,75250,86985,550,175,87710,9,18537,18616,23526,39,23638,0,0,0,0,19,20,4,0,0,4,0,0,,0,32.5,0,0,0,0,0,0,0,0,0,1,15,3,2,2,1,1,0,0,0,0,0,0,0,0,0,7,1,1,Front of Yonge Twp,L0448,2020,324,4831,62012,1615
114,K7G2Y5,Southern Ontario Library Service,Public or Union Library,12500,8500,234084,0,0,233997,10404,25,0,10429,10404,25,0,10429,970,0,0,970,980,0,0,980,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,0,0,0,0,14,14,7,0,0,7,1,0,,0,,1,0,0,0,0,0,0,1,16.5,1,16.5,0,,3,1,1,0,0,0,0,0,0,0,0,,0,1,1,Gananoque,L0160,2021,2460,13700,,
115,K7G2Y5,Southern Ontario Library Service,Public or Union Library,300,0,218119,0,0,218567,15390,70,0,15460,15701,70,0,15771,1606,0,0,1606,1652,0,0,1652,,,,,,,,,,,,,,,0,0,0,0,430,430,11,0,0,11,1,0,,0,35,1,0,0,0,0,0,0,1,16.5,1,16.5,2,7,7,1,1,0,0,0,0,0,0,0,0,0,25,1,1,Gananoque,L0160,2019,2454,13700,200062,653
115,K7G2Y5,Southern Ontario Library Service,Public or Union Library,0,0,217962,0,0,200853,8461,40,0,8501,8461,40,0,8501,961,0,0,961,970,0,0,970,74568,550,132,75250,86985,550,175,87710,9,18537,18616,23526,39,23638,0,0,0,0,14,14,7,0,0,7,1,0,,0,35,1,0,0,0,0,0,0,1,16.5,1,16.5,2,2,2,1,1,0,0,0,0,0,0,0,0,0,21,1,1,Gananoque,L0160,2020,2605,13700,203063,649
115,P6A5K9,Ontario Library Service - North,First Nations Library,0,0,15741,0,0,15741,2993,0,0,2993,3679,0,0,3679,2,4,2,8,45,4,2,51,8421,203,331,8955,8962,203,331,9496,0,70,70,3,0,3,0,0,0,0,15,15,30,5,4,39,0,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,,0,1,1,Garden River FN,L0404,2021,10,15741,,
116,P0E1E0,Southern Ontario Library Service,Public or Union Library,5965,2242,296436,0,0,217313,12237,23,0,12260,12236,23,0,12259,3815,0,0,3815,3920,0,0,3920,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,0,0,0,0,13,13,12,0,0,12,2,2,,0,,1,0,0,0,0,0,0,0,0,1,15,6,,11,1,1,0,2,0,0,0,0,0,0,,8,1,1,Georgian Bay Twp,L0162,2021,784,28499,,
116,P6A5K9,Ontario Library Service - North,First Nations Library,0,0,15741,0,0,22510,2993,0,0,2993,3679,0,0,3679,2,4,2,8,45,4,2,51,,,,,,,,,,,,,,,0,0,0,0,15,15,30,5,4,39,0,0,,0,35,0,0,0,1,0,0,0,0,0,0,0,0,7,7,0,1,1,0,0,0,0,0,0,0,6,0,1,1,Garden River FN,L0404,2019,10,15741,0,0
116,P6A5K9,Ontario Library Service - North,First Nations Library,0,0,22510,0,0,22510,2993,0,0,2993,3679,0,0,3679,2,4,2,8,45,4,2,51,8421,203,331,8955,8962,203,331,9496,0,0,0,0,0,0,0,0,0,0,15,15,30,5,4,39,0,0,,0,35,0,0,0,1,0,0,0,0,0,0,0,0,7,7,0,1,1,0,0,0,0,0,0,0,6,0,1,1,Garden River FN,L0404,2020,10,15741,6769,0
117,L4P3P7,Southern Ontario Library Service,Public or Union Library,9914,1572,2718271,0,0,2668914,58320,1224,174,59718,73700,1308,177,75185,10670,0,0,10670,13777,0,0,13777,84370,900,196,85466,100994,927,196,102117,7,20027,20108,26081,7,26165,0,0,0,0,54,54,23,1,0,24,4,0,,0,,5,2,0,1,0,0,1,0,0,0,0,38,,25,1,1,1,2,0,0,0,0,0,0,,23,1,1,Georgina,L0072,2021,11384,62584,,
117,P0E1E0,Southern Ontario Library Service,Public or Union Library,0,0,217587,0,0,217587,16927,12,0,16939,16998,12,0,17010,2629,0,0,2629,2701,0,0,2701,,,,,,,,,,,,,,,0,0,0,0,18,18,12,0,0,12,0,0,,0,35,0,1,0,0,0,0,0,0,0,1,10,6,13,11,1,1,0,2,0,0,0,0,0,0,0,12,1,1,Georgian Bay Twp,L0162,2019,4035,28499,152297,18825
117,P0E1E0,Southern Ontario Library Service,Public or Union Library,7994,7994,211466,0,0,179212,18021,12,0,18033,18126,12,0,18138,3815,0,0,3815,3920,0,0,3920,68862,0,0,68862,91970,0,0,91970,39,16470,17122,23053,56,23735,0,0,0,0,13,13,12,0,0,12,2,1,,0,35,1,0,0,0,2,30,0,0,0,0,0,5,13,11,1,1,0,2,0,0,0,0,0,0,0,3,1,1,Georgian Bay Twp,L0162,2020,4374,28499,156104,5929
118,L4P3P7,Southern Ontario Library Service,Public or Union Library,8658,598,2629025,0,0,2412798,64065,1608,134,65807,82611,1732,136,84479,11290,0,0,11290,15293,0,0,15293,,,,,,,,,,,,,,,0,0,0,0,58,58,22,1,0,23,4,1,,0,32.5,5,2,0,1,0,0,0,1,17.5,0,0,39,57,29,1,1,1,2,0,0,0,0,0,50,6,33,1,1,Georgina,L0072,2019,16227,62584,2389050,49279
118,L4P3P7,Southern Ontario Library Service,Public or Union Library,4130,4130,2644127,0,0,2620464,64116,1615,161,65892,81756,1725,173,83654,11559,0,0,11559,15428,0,0,15428,83772,630,203,84605,100495,657,246,101398,9,18873,18952,23901,39,24013,0,0,0,0,58,58,22,1,0,23,5,2,,0,32.5,5,2,0,1,0,0,0,1,24,0,0,38,46,29,1,1,1,2,0,0,0,0,0,11,1,21,1,1,Georgina,L0072,2020,16291,62584,2482220,10447
118,P0T1W0,Ontario Library Service - North,Contracting Municipality,0,0,984,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Gillies Twp,L0164,2021,0,984,,
119,P0M1W0,Ontario Library Service - North,LSB Library,0,0,1680,0,0,1680,33,0,0,33,35,0,0,35,297,0,0,297,297,0,0,297,17,0,0,17,17,0,0,17,0,178,178,235,0,235,225,225,160,160,3,3,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,Gogama LSB,L0465,2021,400,1338,,
119,P0T1W0,Ontario Library Service - North,Contracting Municipality,0,0,984,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gillies Twp,L0164,2019,0,984,0,0
119,P0T1W0,Ontario Library Service - North,Contracting Municipality,0,0,984,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gillies Twp,L0164,2020,0,984,0,0
120,P0M1W0,Ontario Library Service - North,LSB Library,0,0,1338,0,0,1745,29,0,0,29,29,0,0,29,288,0,0,288,288,0,0,288,,,,,,,,,,,,,,,225,225,160,160,0,0,3,0,0,3,0,0,,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Gogama LSB,L0465,2019,400,1338,0,0
120,P0M1W0,Ontario Library Service - North,LSB Library,0,0,1338,0,0,1785,33,0,0,33,35,0,0,35,297,0,0,297,297,0,0,297,17,0,0,17,17,0,0,17,0,178,178,235,0,235,160,160,225,225,3,3,0,0,0,0,0,0,,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Gogama LSB,L0465,2020,400,1338,0,0
120,P0P1H0,Ontario Library Service - North,Public or Union Library,0,0,48348,0,0,46529,14771,20,0,14791,14792,20,0,14812,1075,0,0,1075,1075,0,0,1075,74836,814,109,75759,87129,814,109,88052,7,19650,19731,25671,7,25755,102,102,0,0,4,4,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,1,20,1,,1,1,1,0,0,0,0,0,0,0,0,,0,1,1,Gore Bay Union,L0302,2021,680,8312,,
121,P0P1H0,Ontario Library Service - North,Public or Union Library,0,0,49834,0,0,49845,15115,0,0,15115,15136,0,0,15136,781,0,0,781,781,0,0,781,,,,,,,,,,,,,,,102,102,0,0,5,5,2,0,0,2,0,0,,0,35,0,0,0,2,0,0,0,0,0,1,20,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,Gore Bay Union,L0302,2019,639,8312,32891,3256
121,P0P1H0,Ontario Library Service - North,Public or Union Library,2842,0,46704,0,0,39404,14805,0,0,14805,14826,0,0,14826,922,0,0,922,922,0,0,922,74568,550,132,75250,86985,550,175,87710,9,18537,18616,23526,39,23638,102,102,0,0,5,5,1,0,0,1,0,0,,0,35,0,0,0,0,0,0,0,0,0,1,15,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,Gore Bay Union,L0302,2020,661,8312,32891,1251
121,P0S1E0,Ontario Library Service - North,Contracting LSB,0,0,9653,0,0,9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Goulais & District LSB,L0484,2021,0,9653,,
122,L9W5L2,Southern Ontario Library Service,Public or Union Library,0,0,315050,0,37175,302935,17480,189,0,17669,17485,189,0,17674,2004,0,0,2004,2034,0,0,2034,75298,814,0,76112,87598,814,0,88412,0,19657,19731,25671,0,25748,0,0,0,0,42,42,25,0,0,25,3,0,,0,,0,1,0,0,0,0,0,1,20,0,0,5,,3,1,1,0,0,0,0,0,0,0,0,,0,1,1,Grand Valley Library Board,L0073,2021,1713,4298,,
122,P0S1E0,Ontario Library Service - North,Contracting LSB,0,0,9653,0,0,9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goulais & District LSB,L0484,2019,0,9653,0,0
122,P0S1E0,Ontario Library Service - North,Contracting LSB,0,0,9653,0,0,9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goulais & District LSB,L0484,2020,0,9653,0,0
123,L9W5L2,Southern Ontario Library Service,Public or Union Library,1960,1960,304783,0,0,300110,17014,0,0,17014,17059,0,0,17059,2000,0,0,2000,2026,0,0,2026,,,,,,,,,,,,,,,0,0,1112,1112,43,43,19,0,0,19,2,0,,0,35,0,1,0,0,0,0,1,0,0,0,0,5,11,9,1,1,0,0,0,0,0,0,0,0,24,0,1,1,Grand Valley Library Board,L0073,2019,2065,4298,187971,7549
123,L9W5L2,Southern Ontario Library Service,Public or Union Library,46310,42530,355088,0,0,312558,17210,190,0,17400,17898,190,0,18088,2029,0,0,2029,2191,0,0,2191,74996,550,132,75678,87413,550,175,88138,9,18543,18622,23532,9,23611,0,0,843,843,43,43,22,0,0,22,3,1,,0,35,0,1,0,0,0,0,0,0,0,0,0,6,11,9,1,1,0,0,0,0,0,0,0,0,0,2,1,1,Grand Valley Library Board,L0073,2020,2164,4298,199945,4391
123,P1P1J1,Southern Ontario Library Service,Public or Union Library,500,500,803098,0,0,803098,45791,287,20,46098,45791,287,20,46098,6847,0,0,6847,6847,0,0,6847,75781,814,109,76704,81127,814,109,82050,7,19847,19928,25671,7,25755,249,249,0,0,41,41,8,0,0,8,3,1,,1,,3,1,1,1,0,0,0,0,0,0,0,6,,8,1,1,1,0,0,0,0,0,0,0,,0,1,1,Gravenhurst Public Library,L0168,2021,4266,35777,,
124,K0J1H0,Southern Ontario Library Service,Public or Union Library,0,0,72215,0,0,69368,11066,37,0,11103,11117,37,0,11154,1306,1,0,1307,1306,1,0,1307,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,4,4,0,0,24,24,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,1,25,0,0,3,,3,1,1,0,0,0,0,0,0,0,1,,2,1,1,Greater Madawaska Twp,L0478,2021,527,11817,,
124,P1P1J1,Southern Ontario Library Service,Public or Union Library,890,890,756063,0,0,756063,43322,281,0,43603,43322,281,0,43603,6315,0,0,6315,6315,0,0,6315,,,,,,,,,,,,,,,0,0,0,0,38,38,10,1,0,11,3,2,,0,35,2,1,0,2,0,0,0,1,25,0,0,6,10,8,1,1,0,0,0,0,0,0,0,0,0,9,1,1,Gravenhurst Public Library,L0168,2019,5042,35777,661002,17660
124,P1P1J1,Southern Ontario Library Service,Public or Union Library,0,0,677968,171000,201000,677968,44726,289,20,45035,44726,289,20,45035,6765,0,0,6765,6765,0,0,6765,75488,550,132,76170,87905,550,175,88630,9,18710,18789,23699,39,23811,249,249,0,0,27,27,8,1,0,9,1,0,,0,35,1,1,0,2,0,0,0,1,20,0,0,5,10,8,1,1,1,0,0,0,0,0,0,0,0,9,1,1,Gravenhurst Public Library,L0168,2020,4385,35777,591713,3966
125,K0J1H0,Southern Ontario Library Service,Public or Union Library,0,0,99787,0,0,95759,13346,15,0,13361,13338,40,150,13528,570,1,0,571,573,0,0,573,,,,,,,,,,,,,,,1,1,14,14,8,8,2,0,0,2,0,0,,0,35,0,0,0,0,0,0,1,0,0,1,22,2,3,3,1,1,0,0,0,0,0,0,0,0,0,11,1,1,Greater Madawaska Twp,L0478,2019,590,11817,82871,2326
125,K0J1H0,Southern Ontario Library Service,Public or Union Library,0,0,98902,0,0,56619,11686,127,0,11813,11431,93,0,11524,871,1,0,872,864,0,0,864,74568,550,132,75250,86985,550,175,87710,9,18537,18616,23526,39,23638,1,1,14,14,3,3,2,0,0,2,0,0,,0,35,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,Greater Madawaska Twp,L0478,2020,466,11817,84773,215
125,P3C4X8,Ontario Library Service - North,Public or Union Library,0,0,8812609,0,0,8812609,92520,20393,924,113837,206537,46552,1267,254356,27771,5596,745,34112,57782,7434,1146,66362,30648,8454,7358,46460,30648,9731,7358,47737,84,19932,20638,19932,84,20685,17213,17213,31983,31983,313,366,10,3,0,13,5,4,,1,,10,3,1,34,0,0,1,0,0,0,0,44,,121,1,1,2,12,0,0,0,0,0,0,,36,1,1,Greater Sudbury,L0470,2021,23402,403238,,
126,P0T1M0,Ontario Library Service - North,Public or Union Library,0,0,486013,7973,7973,382234,64885,14174,0,79059,65564,14174,0,79738,3285,0,0,3285,3285,0,0,3285,75233,9269,109,84611,87526,10548,109,98183,7,19678,20381,25699,7,26452,0,0,0,0,21,22,3,0,0,3,1,0,,0,,0,0,0,0,0,0,1,0,0,6,96,18,,31,1,1,2,3,0,0,0,0,0,0,,12,1,1,Greenstone,L0471,2021,1324,18420,,
126,P3C4X8,Ontario Library Service - North,Public or Union Library,0,0,7555852,293997,293997,7956757,118794,25739,1881,146414,267169,54334,2093,323596,24927,5409,672,31008,53955,7257,987,62199,,,,,,,,,,,,,,,17543,17551,18589,25503,364,434,14,5,0,19,5,3,,0,35,10,3,1,35,0,0,1,0,0,0,0,44,209,117,1,1,2,12,0,0,0,0,0,0,6,80,1,1,Greater Sudbury,L0470,2019,64090,403238,6876222,131340
126,P3C4X8,Ontario Library Service - North,Public or Union Library,660,660,8506217,29863,29863,8506216,81313,25682,822,107817,199400,44911,872,245183,21915,5308,707,27930,51920,7377,721,60018,12409,7585,5,19999,12409,8191,5,20605,0,1793,2243,1793,0,2228,17212,17212,31986,31986,335,390,14,5,0,19,4,2,,0,35,10,3,1,34,0,0,1,0,0,0,0,44,112,112,1,1,2,8,4,28,0,0,0,0,0,26,1,1,Greater Sudbury,L0470,2020,34195,403238,7932943,39552
127,N0C1E0,Southern Ontario Library Service,Public or Union Library,67476,18944,549145,20000,25600,504679,30000,610,0,30610,37881,621,0,38502,732,5,0,737,2080,5,0,2085,74834,814,109,75757,87127,814,109,88050,7,19650,19731,25671,7,25755,74,74,414,414,28,28,7,0,0,7,1,0,,1,,3,1,1,1,0,0,0,1,20,1,20,2,,9,1,1,0,2,0,0,0,0,0,2,,0,1,1,Grey Highlands,L0472,2021,3194,21517,,
127,P0T1M0,Ontario Library Service - North,Public or Union Library,0,0,460472,0,0,456106,67766,15247,0,83013,69192,15247,0,84439,3744,0,0,3744,3744,0,0,3744,,,,,,,,,,,,,,,0,0,0,0,34,37,2,0,0,2,0,0,,0,35,0,0,0,0,0,0,1,0,0,7,120,10,46,42,1,1,3,3,0,0,0,0,0,0,0,4,1,1,Greenstone,L0471,2019,2029,18420,406882,2981
127,P0T1M0,Ontario Library Service - North,Public or Union Library,0,0,468747,0,0,447271,69013,14249,0,83262,70324,14249,0,84573,3701,0,0,3701,3701,0,0,3701,74946,550,132,75628,87369,550,175,88094,9,18567,18646,23556,39,23668,0,0,0,0,45,49,3,0,0,3,0,0,,0,32.5,0,0,0,0,0,0,1,0,0,6,111.5,13,35,31,1,1,3,3,0,0,0,0,0,0,0,4,1,1,Greenstone,L0471,2020,1758,18420,415617,1363
128,L3M1Y1,Southern Ontario Library Service,Public or Union Library,8629,0,1197964,0,0,1197964,46210,478,243,46931,50700,478,243,51421,4879,24,34,4937,4945,24,34,5003,89618,0,0,89618,219991,0,0,219991,0,24616,24616,62655,0,62655,287,287,1312,1312,71,71,8,0,0,8,3,0,,1,,2,3,1,1,0,0,0,1,21,0,0,11,,14,1,1,2,0,0,0,0,0,0,0,,3,1,1,Grimsby,L0169,2021,5823,31391,,
128,N0C1E0,Southern Ontario Library Service,Public or Union Library,58374,8174,518168,0,0,518168,40368,608,0,40976,42868,610,0,43478,2039,5,0,2044,2129,5,0,2134,,,,,,,,,,,,,,,74,74,414,414,170,171,7,0,0,7,1,1,,0,32.5,1,1,1,0,0,0,0,2,46,3,78,0,17,17,1,1,0,3,0,0,0,0,0,0,0,1,1,1,Grey Highlands,L0472,2019,3864,21517,353822,15911
